SPEAKER,DATE,TITLE,CITATION,URL,Attitude,Merged_Text
Barack Obama,29-Jun-16,"The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada","Barack Obama, The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/318181",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-prime-minister-justin-pj-trudeau-canada-and-president,," We're going back to Mexico with memories of the warm welcome that the Canadian people showed in Quebec, in Toronto, and Ottawa"
Barack Obama,29-Jun-16,"The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada","Barack Obama, The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/318181",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-prime-minister-justin-pj-trudeau-canada-and-president,,We're going back to Mexico fully convinced that we have renewed our bilateral relationship with Canada: Canada and yourself
Barack Obama,29-Jun-16,"The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada","Barack Obama, The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/318181",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-prime-minister-justin-pj-trudeau-canada-and-president,,"I would like to highlight, specifically being the last North American Leaders' Summit that you will attend to as a President of the United States, I would like to acknowledge that Mexico recognizes the fact that you have promoted, along Mexico, a strategic partnership, and you have always been willing to work towards a bilateral agenda that covers different fronts, beyond security"
Barack Obama,29-Jun-16,"The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada","Barack Obama, The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/318181",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-prime-minister-justin-pj-trudeau-canada-and-president,, There is no doubt that your Presidency has helped to build and reaffirm the candid relationship that the United States and Mexico have
Barack Obama,29-Jun-16,"The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada","Barack Obama, The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/318181",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-prime-minister-justin-pj-trudeau-canada-and-president,,"During this trilateral summit, the governments of Canada, the United States, and Mexico, we have reaffirmed our decision to work together with a vision, with resolve to advance economic integration in North America"
Barack Obama,29-Jun-16,"The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada","Barack Obama, The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/318181",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-prime-minister-justin-pj-trudeau-canada-and-president,," In order to fulfill this goal, Mexico values that in the Trans-Pacific Partnership, there is a great opportunity to reaffirm this level of integration between the three countries that are part of NAFTA"
Barack Obama,29-Jun-16,"The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada","Barack Obama, The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/318181",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-prime-minister-justin-pj-trudeau-canada-and-president,, Mexico supports this effort with enthusiasm
Barack Obama,29-Jun-16,"The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada","Barack Obama, The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/318181",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-prime-minister-justin-pj-trudeau-canada-and-president,," Specifically, Mexico addressed the area of competitiveness in trade and in our borders"
Barack Obama,29-Jun-16,"The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada","Barack Obama, The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/318181",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-prime-minister-justin-pj-trudeau-canada-and-president,, Mexico has proposed that this program uses global entry platform that Canada and the United States already have
Barack Obama,29-Jun-16,"The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada","Barack Obama, The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/318181",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-prime-minister-justin-pj-trudeau-canada-and-president,," And back in our last summit, we agreed that we would take care of this species and make sure that, in its journey, the monarch butterfly from Canada, flying through the United States all the way down to Mexico"
Barack Obama,29-Jun-16,"The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada","Barack Obama, The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/318181",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-prime-minister-justin-pj-trudeau-canada-and-president,,"1 hectares, and we are en route that by 2018, this figure would grow to 6 hectares, and eventually, that would be our goal for the monarch butterfly reserve in Mexico"
Barack Obama,29-Jun-16,"The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada","Barack Obama, The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/318181",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-prime-minister-justin-pj-trudeau-canada-and-president,," And by that, we will be making sure the migration of this species is the symbol of the relationship that Canada, the United States, and Mexico have"
Barack Obama,29-Jun-16,"The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada","Barack Obama, The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/318181",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-prime-minister-justin-pj-trudeau-canada-and-president,,Canada-Mexico-U
Barack Obama,29-Jun-16,"The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada","Barack Obama, The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/318181",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-prime-minister-justin-pj-trudeau-canada-and-president,,"Over the past 8 years, I've worked to strengthen our partnerships with our friends in the Americas, and that begins with strengthening our relationship with Canada and Mexico"
Barack Obama,29-Jun-16,"The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada","Barack Obama, The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/318181",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-prime-minister-justin-pj-trudeau-canada-and-president,, exports to Canada and Mexico by about 50 percent
Barack Obama,29-Jun-16,"The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada","Barack Obama, The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/318181",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-prime-minister-justin-pj-trudeau-canada-and-president,," We will be lifting visas for visitors to Mexico—to Canada from Mexico, which will have a positive impact on communities across country—the country as we welcome in tourists, but also, we've been able to secure access for Canadian farmers to sell their beef in Mexico"
Barack Obama,29-Jun-16,"The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada","Barack Obama, The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/318181",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-prime-minister-justin-pj-trudeau-canada-and-president,, Presidential Election/Mexico-U
Barack Obama,29-Jun-16,"The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada","Barack Obama, The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/318181",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-prime-minister-justin-pj-trudeau-canada-and-president,," Specifically, I would speak on behalf of Mexico"
Barack Obama,29-Jun-16,"The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada","Barack Obama, The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/318181",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-prime-minister-justin-pj-trudeau-canada-and-president,," Whoever becomes the President of the United States is going to have a deep, strong interest in having a strong relationship with Mexico"
Barack Obama,29-Jun-16,"The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada","Barack Obama, The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/318181",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-prime-minister-justin-pj-trudeau-canada-and-president,,"So when you look at the level of integration, of our supply chains, of our markets, of the flow back and forward across borders of goods, of people, and the tremendous benefits that have come from proximity and strong relationships to individual citizens across this continent, it's essential that we understand that regardless of electoral rhetoric, Canada, the United States, and Mexico will continue to have tremendously close relationships economically, culturally, socially, familialy, historically, and towards the future"
Barack Obama,29-Jun-16,"The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada","Barack Obama, The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/318181",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-prime-minister-justin-pj-trudeau-canada-and-president,,]Canada-Mexico-U
Barack Obama,29-Jun-16,"The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada","Barack Obama, The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/318181",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-prime-minister-justin-pj-trudeau-canada-and-president,,"I can't wait to work with the United States and with Mexico in order that, together, we are able to face climate change challenges"
Barack Obama,29-Jun-16,"The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada","Barack Obama, The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/318181",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-prime-minister-justin-pj-trudeau-canada-and-president,," and Canada, I would like to say that Mexico, in this trilateral relationship, and as it has been mentioned here, we also are committed to clean energy"
Barack Obama,29-Jun-16,"The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada","Barack Obama, The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/318181",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-prime-minister-justin-pj-trudeau-canada-and-president,," Mexico has revamped its legal framework so that, by 2024, at least 35 percent of the generation of energy is clean too"
Barack Obama,29-Jun-16,"The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada","Barack Obama, The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada and President Enrique Peña Nieto of Mexico in Ottawa, Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/318181",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-prime-minister-justin-pj-trudeau-canada-and-president,," I don't know whether he's in Mexico or Canada or the United States or China or Saudi Arabia, but somebody is out there going to figure this out"
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,," It is always a great pleasure to welcome my good friend and partner, President Peña Nieto of Mexico, to the White House, and his delegation"
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,, The United States values tremendously our enduring partnership with Mexico and our extraordinary ties of family and friendship with the Mexican people
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,,Mexico is our third largest trading partner
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,," We sell more to Mexico than we do to China, India, and Russia combined"
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,," On a whole host of issues, from our shared security to climate change, Mexico is a critical partner and is critically important to our own well-being"
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,," We're not just strategic and economic partners, we're also neighbors, and we're friends, and we're family, including millions of Americans that are connected to Mexico by ties of culture and of language"
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,,-Mexico partnership
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,,-Mexico Energy Business Council will meet for the very first time to strengthen the ties between our energy industries
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,," President, I want to thank you for your vision and your leadership in reforming Mexico's energy industry"
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,," And as Mexico makes important reforms to its judicial system, we are working together to strengthen law enforcement and to strengthen observance of human rights and the rule of law"
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,," And even as we address migration challenges in our own hemisphere, I am very grateful that Mexico is taking an important step on refugee issues and will be cohosting our refugee summit at the United Nations this September"
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,, We want more American students studying in Mexico
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,," And we're working to help girls learn around the world, including Mexico's commitment to support teachers and schools throughout Latin America and the Caribbean"
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,,"Under this framework of competitiveness, we are now celebrating going into effect of the bilateral agreement favoring connectivity between both countries so that as of the moment this agreement goes into effect, we are going to have more flights, more flights that will be better connecting Mexico and the United States"
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,,And today we've also formalized the Energy Business Council to support Mexico's transition towards an open and competitive market
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,, And let me say that the closeness between the United States and Mexico is more than just a relationship between two governments
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,, The next Madam or President of the United States will find in Mexico and its Government a constructive attitude with proposals and good faith to strengthen the relationship between our two nations
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,,"Undoubtedly, for Mexico, it is very important for the United States to do well and for the United States to have a strong economy"
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,, And your next Madam President or President will find in Mexico a strategic partner to face economic security issues that we share and all the challenges that we share
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,," And I reiterate my broadest recognition, President Obama, for being invariably a great friend of Mexico"
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,," How do you work with a person, how do you partner with a person, that you've previously compared to Hitler and Mussolini? And specifically, on antinarcotic interdiction and anti-human trafficking interdiction on the border, are you satisfied with the job that you've done as President? And what should Mexico be doing more of to help stem the tide?Thank you, gentlemen"
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,, The relationship between the United States and Mexico goes over and beyond the relationship between two governments
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,,"Here, President Obama has highlighted many of the such relevant figures that show the vitality of the economic relationship, the trade and commerce relationship between our two nations, the millions of jobs that are generated in the United States and in Mexico as exactly the economic relationship"
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,, The cooperation in terms of security between Mexico and the United States is also ever present in the fight against terrorism
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,,The relationship between Mexico and the United States is very broad and at different fronts
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,," However—and this is something I'm fully convinced of—no doubt that this model Mexico has followed and promoted and fostered, well, it has had a particularly important strategic partnership with the U"
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,," I am talking about Mexico, the United States, and Canada"
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,,"And for all the talk about starting trade wars or increasing protectionist barriers between countries, when you actually examine how our economies work—auto plants in the United States, for example, would have a very hard time producing the number of automobiles they produce—and they've been having record years over the last several years—if they're also not getting some supplies from companies in Mexico"
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,," And companies in Mexico are not going to do well if they don't have some connection to not just markets, but also suppliers and technology from the United States"
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,," Could you talk a bit more about the challenges that you face in disrupting this illegal trade, particularly given the fact that often, it's transported in small amounts, making the kind of large busts that Mexico and the U"
